Province/State,Country/Region,Lat,Long,Date,Confirmed,no_of_deaths,Recovered,Active,WHO Region,Total,Month,4days_avg,Difference,diff_death_and_recovered
Unknown,Nepal,28.1667,84.25,2020-07-13,16945,38,10294,6613,South-East Asia,33890,7,4363.0,16771.0,10256
Unknown,India,20.593684,78.96288,2020-04-02,2543,72,191,2280,South-East Asia,5086,4,4965.0,-14402.0,119
Unknown,Germany,51.165691,10.451526,2020-04-25,156513,5877,109800,40836,Europe,313026,4,44043.75,153970.0,103923
Unknown,Holy See,41.9029,12.4534,2020-06-30,12,0,12,0,Europe,24,6,44003.25,-156501.0,12
Unknown,Qatar,25.3548,51.1839,2020-07-27,109597,165,106328,3104,Eastern Mediterranean,219194,7,67166.25,109585.0,106163
Unknown,Mongolia,46.8625,103.8467,2020-06-04,186,0,65,121,Western Pacific,372,6,66577.0,-109411.0,65
Unknown,North Macedonia,41.6086,21.7453,2020-04-18,1170,49,164,957,Europe,2340,4,27741.25,984.0,115
Unknown,Papua New Guinea,-6.314993,143.95555,2020-04-10,2,0,0,2,Western Pacific,4,4,27738.75,-1168.0,0
Unknown,Jordan,31.24,36.51,2020-04-21,428,7,297,124,Eastern Mediterranean,856,4,446.5,426.0,290
Unknown,Ghana,7.9465,-1.0232,2020-02-23,0,0,0,0,Africa,0,2,400.0,-428.0,0
Unknown,United Arab Emirates,23.424076,53.847818,2020-06-16,42982,293,28861,13828,Eastern Mediterranean,85964,6,10853.0,42982.0,28568
Unknown,Albania,41.1533,20.1683,2020-04-01,259,15,67,177,Europe,518,4,10917.25,-42723.0,52
Manitoba,Canada,53.7609,-98.8139,2020-07-08,325,7,0,318,Americas,650,7,10891.5,66.0,-7
Unknown,Mauritania,21.0079,-10.9408,2020-04-25,7,1,6,0,Africa,14,4,10893.25,-318.0,5
Unknown,Kuwait,29.31166,47.481766,2020-04-08,855,1,111,743,Eastern Mediterranean,1710,4,361.5,848.0,110
Unknown,Gabon,-0.8037,11.6094,2020-04-03,21,1,1,19,Africa,42,4,302.0,-834.0,0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-01,538,41,406,91,Europe,1076,5,355.25,517.0,365
Unknown,Nicaragua,12.865416,-85.207229,2020-03-22,2,0,0,2,Americas,4,3,354.0,-536.0,0
Unknown,Laos,19.85627,102.495496,2020-07-04,19,0,19,0,Western Pacific,38,7,145.0,17.0,19
Unknown,Austria,47.5162,14.5501,2020-04-24,15071,530,11872,2669,Europe,30142,4,3907.5,15052.0,11342
Unknown,Argentina,-38.4161,-63.6167,2020-03-07,8,0,0,8,Americas,16,3,3775.0,-15063.0,0
Unknown,Tajikistan,38.861,71.2761,2020-07-18,6834,57,5529,1248,Europe,13668,7,5483.0,6826.0,5472
Unknown,Gabon,-0.8037,11.6094,2020-04-17,108,1,7,100,Africa,216,4,5505.25,-6726.0,6
Unknown,Madagascar,-18.766947,46.869107,2020-05-06,158,0,101,57,Africa,316,5,1777.0,50.0,101
Unknown,Netherlands,52.1326,5.2913,2020-05-10,42627,5440,0,37187,Europe,85254,5,12431.75,42469.0,-5440
Unknown,South Africa,-30.5595,22.9375,2020-04-09,1934,18,95,1821,Africa,3868,4,11206.75,-40693.0,77
Tibet,China,31.6927,88.0924,2020-02-18,1,0,1,0,Western Pacific,2,2,11180.0,-1933.0,1
Unknown,Zimbabwe,-19.015438,29.154857,2020-03-28,7,1,0,6,Africa,14,3,11142.25,6.0,-1
Unknown,Cuba,21.521757,-77.78116700000002,2020-06-16,2273,84,1994,195,Americas,4546,6,1053.75,2266.0,1910
Unknown,Comoros,-11.6455,43.3333,2020-04-08,0,0,0,0,Africa,0,4,570.25,-2273.0,0
Unknown,Niger,17.607789,8.081666,2020-04-06,253,10,26,217,Africa,506,4,633.25,253.0,16
Unknown,South Sudan,6.877000000000002,31.307,2020-05-16,236,4,4,228,Africa,472,5,690.5,-17.0,0
Unknown,Laos,19.85627,102.495496,2020-04-19,19,0,2,17,Western Pacific,38,4,127.0,-217.0,2
Unknown,South Korea,35.90775700000001,127.766922,2020-05-05,10806,255,9333,1218,Western Pacific,21612,5,2828.5,10787.0,9078
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-29,0,0,0,0,Europe,0,1,2765.25,-10806.0,0
Unknown,Gambia,13.4432,-15.3101,2020-05-19,24,1,13,10,Africa,48,5,2712.25,24.0,12
Unknown,New Zealand,-40.9006,174.886,2020-03-06,4,0,0,4,Western Pacific,8,3,2708.5,-20.0,0
Shanghai,China,31.202,121.4491,2020-03-22,404,4,328,72,Western Pacific,808,3,108.0,400.0,324
Unknown,Malta,35.9375,14.3754,2020-03-21,73,0,2,71,Europe,146,3,126.25,-331.0,2
Unknown,Slovenia,46.1512,14.9955,2020-03-01,0,0,0,0,Europe,0,3,120.25,-73.0,0
Unknown,Belgium,50.8333,4.469936,2020-03-01,2,0,1,1,Europe,4,3,119.75,2.0,1
Unknown,Guatemala,15.7835,-90.2308,2020-07-19,38677,1485,23365,13827,Americas,77354,7,9688.0,38675.0,21880
Unknown,Kosovo,42.602636,20.902977,2020-02-22,0,0,0,0,Europe,0,2,9669.75,-38677.0,0
Unknown,Italy,41.87194,12.56738,2020-01-30,0,0,0,0,Europe,0,1,9669.75,0.0,0
Unknown,Cyprus,35.1264,33.4299,2020-07-03,999,19,839,141,Europe,1998,7,9919.0,999.0,820
Unknown,Greece,39.0742,21.8243,2020-07-09,3672,193,1374,2105,Europe,7344,7,1167.75,2673.0,1181
Unknown,Romania,45.9432,24.9668,2020-02-17,0,0,0,0,Europe,0,2,1167.75,-3672.0,0
Unknown,West Bank and Gaza,31.9522,35.2332,2020-07-20,8916,63,1921,6932,Eastern Mediterranean,17832,7,3396.75,8916.0,1858
Unknown,Azerbaijan,40.1431,47.5769,2020-07-08,21916,274,13100,8542,Europe,43832,7,8626.0,13000.0,12826
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-10,15,0,15,0,Americas,30,6,7711.75,-21901.0,15
Queensland,Australia,-27.4698,153.0251,2020-05-22,1060,6,1041,13,Western Pacific,2120,5,7976.75,1045.0,1035
Yukon,Canada,64.2823,-135.0,2020-02-25,0,0,0,0,Americas,0,2,5747.75,-1060.0,0
British Columbia,Canada,53.7267,-127.6476,2020-02-02,1,0,0,1,Americas,2,2,269.0,1.0,0
Unknown,United Arab Emirates,23.424076,53.847818,2020-05-25,30307,248,15657,14402,Eastern Mediterranean,60614,5,7842.0,30306.0,15409
Unknown,Cambodia,11.55,104.9167,2020-02-10,1,0,0,1,Western Pacific,2,2,7577.25,-30306.0,0
Unknown,Cabo Verde,16.5388,-23.0418,2020-03-06,0,0,0,0,Africa,0,3,7577.25,-1.0,0
British Columbia,Canada,53.7267,-127.6476,2020-04-16,1561,75,0,1486,Americas,3122,4,7967.25,1561.0,-75
Aruba,Netherlands,12.5211,-69.9683,2020-02-13,0,0,0,0,Europe,0,2,390.5,-1561.0,0
Unknown,Liechtenstein,47.14,9.55,2020-03-07,1,0,0,1,Europe,2,3,390.5,1.0,0
Unknown,Kosovo,42.602636,20.902977,2020-02-03,0,0,0,0,Europe,0,2,390.5,-1.0,0
Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-03-26,20816,878,135,19803,Europe,41632,3,5204.25,20816.0,-743
Unknown,Ukraine,48.3794,31.1656,2020-01-31,0,0,0,0,Europe,0,1,5204.25,-20816.0,0
Unknown,Afghanistan,33.93911,67.709953,2020-03-24,74,1,1,72,Eastern Mediterranean,148,3,5222.5,74.0,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-26,0,0,0,0,Americas,0,1,5222.5,-74.0,0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-08,120,0,60,60,Europe,240,4,48.5,120.0,60
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-27,0,0,0,0,Europe,0,1,48.5,-120.0,0
Unknown,Italy,41.87194,12.56738,2020-01-25,0,0,0,0,Europe,0,1,30.0,0.0,0
Unknown,Georgia,42.3154,43.3569,2020-04-22,416,5,107,304,Europe,832,4,134.0,416.0,102
Unknown,Comoros,-11.6455,43.3333,2020-03-20,0,0,0,0,Africa,0,3,104.0,-416.0,0
Unknown,Sao Tome and Principe,0.1864,6.6131,2020-07-24,860,14,610,236,Africa,1720,7,319.0,860.0,596
Unknown,Venezuela,6.4238,-66.5897,2020-04-06,165,7,65,93,Americas,330,4,360.25,-695.0,58
Guizhou,China,26.8154,106.8748,2020-06-23,147,2,145,0,Western Pacific,294,6,293.0,-18.0,143
Unknown,Ireland,53.1424,-7.6921,2020-07-15,25683,1748,23364,571,Europe,51366,7,6713.75,25536.0,21616
Unknown,Turkey,38.9637,35.2433,2020-06-13,176677,4792,150087,21798,Europe,353354,6,50668.0,150994.0,145295
Unknown,Oman,21.512583,55.92325500000001,2020-05-07,2958,15,980,1963,Eastern Mediterranean,5916,5,51366.25,-173719.0,965
Martinique,France,14.6415,-61.0242,2020-06-13,202,14,98,90,Europe,404,6,51380.0,-2756.0,84
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-23,0,0,0,0,Europe,0,1,44959.25,-202.0,0
Unknown,Tunisia,33.886917,9.537499,2020-06-10,1087,49,983,55,Eastern Mediterranean,2174,6,1061.75,1087.0,934
Unknown,South Korea,35.90775700000001,127.766922,2020-05-31,11503,271,10422,810,Western Pacific,23006,5,3198.0,10416.0,10151
Anhui,China,31.8257,117.2264,2020-05-17,991,6,985,0,Western Pacific,1982,5,3395.25,-10512.0,979
Unknown,Niger,17.607789,8.081666,2020-04-09,410,11,40,359,Africa,820,4,3497.75,-581.0,29
Unknown,Sudan,12.8628,30.2176,2020-01-30,0,0,0,0,Eastern Mediterranean,0,1,3226.0,-410.0,0
Unknown,Slovakia,48.669,19.699,2020-01-23,0,0,0,0,Europe,0,1,350.25,0.0,0
Unknown,Kenya,-0.0236,37.9062,2020-06-05,2474,79,643,1752,Africa,4948,6,721.0,2474.0,564
Unknown,Cote d'Ivoire,7.54,-5.5471,2020-06-13,4848,45,2397,2406,Africa,9696,6,1830.5,2374.0,2352
Reunion,France,-21.1151,55.5364,2020-04-09,362,0,40,322,Europe,724,4,1921.0,-4486.0,40
Guadeloupe,France,16.265,-61.551,2020-05-12,155,13,109,33,Europe,310,5,1959.75,-207.0,96
Guizhou,China,26.8154,106.8748,2020-07-26,147,2,145,0,Western Pacific,294,7,1378.0,-8.0,143
Unknown,Mali,17.570692,-3.996166000000001,2020-02-04,0,0,0,0,Africa,0,2,166.0,-147.0,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-18,1,0,0,1,Americas,2,3,75.75,1.0,0
Unknown,Brazil,-14.235,-51.9253,2020-07-07,1668589,66741,1107012,494836,Americas,3337178,7,417184.25,1668588.0,1040271
Chongqing,China,30.0572,107.874,2020-02-02,300,2,7,291,Western Pacific,600,2,417222.5,-1668289.0,5
Unknown,Cabo Verde,16.5388,-23.0418,2020-04-15,56,1,1,54,Africa,112,4,417236.5,-244.0,0
Unknown,Uzbekistan,41.377491,64.585262,2020-04-26,1869,8,789,1072,Europe,3738,4,417703.5,1813.0,781
Unknown,Lebanon,33.8547,35.8623,2020-07-10,2082,36,1402,644,Eastern Mediterranean,4164,7,1076.75,213.0,1366
Nova Scotia,Canada,44.682,-63.7443,2020-06-11,1061,62,0,999,Americas,2122,6,1267.0,-1021.0,-62
Unknown,San Marino,43.9424,12.4578,2020-02-09,0,0,0,0,Europe,0,2,1253.0,-1061.0,0
Unknown,Kosovo,42.602636,20.902977,2020-06-21,1486,33,953,500,Europe,2972,6,1157.25,1486.0,920
New South Wales,Australia,-33.8688,151.2093,2020-07-03,3405,49,2977,379,Western Pacific,6810,7,1488.0,1919.0,2928
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-22,0,0,0,0,Americas,0,1,1222.75,-3405.0,0
Mayotte,France,-12.8275,45.166244,2020-04-23,326,4,125,197,Europe,652,4,1304.25,326.0,121
Unknown,Angola,-11.2027,17.8739,2020-03-10,0,0,0,0,Africa,0,3,932.75,-326.0,0
Unknown,Indonesia,-0.7893,113.9213,2020-05-03,11192,845,1876,8471,South-East Asia,22384,5,2879.5,11192.0,1031
Xinjiang,China,41.1129,85.2401,2020-05-04,76,3,73,0,Western Pacific,152,5,2898.5,-11116.0,70
Unknown,Rwanda,-1.9403,29.8739,2020-05-22,321,0,222,99,Africa,642,5,2897.25,245.0,222
Unknown,Jordan,31.24,36.51,2020-05-08,508,9,385,114,Eastern Mediterranean,1016,5,3024.25,187.0,376
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-12,201,1,197,3,Europe,402,7,276.5,-307.0,196
Unknown,Algeria,28.0339,1.6596,2020-03-17,60,4,12,44,Africa,120,3,272.5,-141.0,8
Unknown,Ukraine,48.3794,31.1656,2020-07-18,59333,1496,31479,26358,Europe,118666,7,15025.5,59273.0,29983
Macau,China,22.1667,113.55,2020-02-04,10,0,0,10,Western Pacific,20,2,14901.0,-59323.0,0
Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-06-12,26,3,20,3,Americas,52,6,14857.25,16.0,17
Unknown,Rwanda,-1.9403,29.8739,2020-07-20,1629,5,838,786,Africa,3258,7,15249.5,1603.0,833
Unknown,Barbados,13.1939,-59.5432,2020-07-20,106,7,91,8,Americas,212,7,442.75,-1523.0,84
Unknown,Malta,35.9375,14.3754,2020-02-11,0,0,0,0,Europe,0,2,440.25,-106.0,0
Chongqing,China,30.0572,107.874,2020-07-06,582,6,574,2,Western Pacific,1164,7,579.25,582.0,568
Unknown,Liberia,6.4280550000000005,-9.429499,2020-05-12,211,20,85,106,Africa,422,5,224.75,-371.0,65
Unknown,Jordan,31.24,36.51,2020-07-08,1169,10,977,182,Eastern Mediterranean,2338,7,490.5,958.0,967
Chongqing,China,30.0572,107.874,2020-03-30,579,6,570,3,Western Pacific,1158,3,635.25,-590.0,564
Unknown,Bhutan,27.5142,90.4336,2020-03-16,1,0,0,1,South-East Asia,2,3,490.0,-578.0,0
Unknown,Italy,41.87194,12.56738,2020-04-29,203591,27682,71252,104657,Europe,407182,4,51335.0,203590.0,43570
Unknown,Iceland,64.9631,-19.0208,2020-07-14,1835,10,1804,21,Europe,3670,7,51501.5,-201756.0,1794
Unknown,Sao Tome and Principe,0.1864,6.6131,2020-04-03,0,0,0,0,Africa,0,4,51356.75,-1835.0,0
Reunion,France,-21.1151,55.5364,2020-03-08,0,0,0,0,Europe,0,3,51356.5,0.0,0
Northwest Territories,Canada,64.8255,-124.8457,2020-06-05,5,0,0,5,Americas,10,6,460.0,5.0,0
Unknown,Bahamas,25.025885,-78.035889,2020-07-07,104,11,89,4,Americas,208,7,27.25,99.0,78
Unknown,West Bank and Gaza,31.9522,35.2332,2020-02-29,0,0,0,0,Eastern Mediterranean,0,2,27.25,-104.0,0
Tibet,China,31.6927,88.0924,2020-02-09,1,0,0,1,Western Pacific,2,2,27.5,1.0,0
Unknown,Czechia,49.8175,15.473,2020-02-28,0,0,0,0,Europe,0,2,26.25,-1.0,0
Unknown,Ireland,53.1424,-7.6921,2020-06-27,25437,1734,23364,339,Europe,50874,6,6359.5,25437.0,21630
Unknown,Slovakia,48.669,19.699,2020-05-06,1429,25,762,642,Europe,2858,5,6716.75,-24008.0,737
Victoria,Australia,-37.8136,144.9631,2020-03-31,917,4,291,622,Western Pacific,1834,3,6945.75,-512.0,287
Unknown,Cameroon,3.848,11.5021,2020-07-03,12592,313,10100,2179,Africa,25184,7,10093.75,11675.0,9787
Unknown,Kosovo,42.602636,20.902977,2020-07-09,4100,86,2063,1951,Europe,8200,7,4759.5,-8492.0,1977
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-23,153,9,139,5,Europe,306,7,4440.5,-3947.0,130
Unknown,Malta,35.9375,14.3754,2020-04-20,431,3,126,302,Europe,862,4,4319.0,278.0,123
Unknown,Thailand,15.870032,100.992541,2020-06-01,3082,57,2965,60,South-East Asia,6164,6,1941.5,2651.0,2908
Curacao,Netherlands,12.1696,-68.99,2020-05-01,16,1,13,2,Europe,32,5,920.5,-3066.0,12
Unknown,Qatar,25.3548,51.1839,2020-02-11,0,0,0,0,Eastern Mediterranean,0,2,882.25,-16.0,0
Unknown,Uganda,1.373333,32.290275,2020-02-02,0,0,0,0,Africa,0,2,774.5,0.0,0
Unknown,Colombia,4.5709,-74.2973,2020-06-21,68652,2237,27412,39003,Americas,137304,6,17167.0,68652.0,25175
Unknown,Venezuela,6.4238,-66.5897,2020-01-29,0,0,0,0,Americas,0,1,17163.0,-68652.0,0
Unknown,Chile,-35.6751,-71.543,2020-05-13,39370,346,14865,24159,Americas,78740,5,27005.5,39370.0,14519
Unknown,Uruguay,-32.5228,-55.7658,2020-02-04,0,0,0,0,Americas,0,2,27005.5,-39370.0,0
Northern Territory,Australia,-12.4634,130.8456,2020-07-05,30,0,29,1,Western Pacific,60,7,9850.0,30.0,29
Unknown,Iceland,64.9631,-19.0208,2020-06-25,1818,10,1794,14,Europe,3636,6,10304.5,1788.0,1784
Unknown,Afghanistan,33.93911,67.709953,2020-03-10,5,0,0,5,Eastern Mediterranean,10,3,463.25,-1813.0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-27,0,0,0,0,Americas,0,2,463.25,-5.0,0
Unknown,Lithuania,55.1694,23.8813,2020-04-18,1239,33,228,978,Europe,2478,4,765.5,1239.0,195
British Columbia,Canada,53.7267,-127.6476,2020-07-02,2940,177,0,2763,Americas,5880,7,1046.0,1701.0,-177
Yukon,Canada,64.2823,-135.0,2020-02-04,0,0,0,0,Americas,0,2,1044.75,-2940.0,0
Shanxi,China,37.5777,112.2922,2020-04-06,138,0,133,5,Western Pacific,276,4,1079.25,138.0,133
Unknown,Saudi Arabia,23.885942,45.079162,2020-04-09,3287,44,666,2577,Eastern Mediterranean,6574,4,1591.25,3149.0,622
Henan,China,37.8957,114.9042,2020-06-06,1276,22,0,1254,Western Pacific,2552,6,1175.25,-2011.0,-22
Henan,China,37.8957,114.9042,2020-02-24,1271,19,0,1252,Western Pacific,2542,2,1493.0,-5.0,-19
Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-05-12,2158,117,1168,873,Europe,4316,5,1998.0,887.0,1051
Unknown,El Salvador,13.7942,-88.8965,2020-02-06,0,0,0,0,Americas,0,2,1176.25,-2158.0,0
Tianjin,China,39.3054,117.323,2020-02-03,60,0,1,59,Western Pacific,120,2,872.25,60.0,1
Unknown,Jordan,31.24,36.51,2020-06-27,1111,9,841,261,Eastern Mediterranean,2222,6,832.25,1051.0,832
Guangxi,China,23.8298,108.7881,2020-02-29,252,2,176,74,Western Pacific,504,2,355.75,-859.0,174
Unknown,Gabon,-0.8037,11.6094,2020-03-04,0,0,0,0,Africa,0,3,355.75,-252.0,0
Unknown,Brunei,4.5353,114.7277,2020-03-15,50,0,0,50,Western Pacific,100,3,353.25,50.0,0
Unknown,Guatemala,15.7835,-90.2308,2020-04-25,473,13,45,415,Americas,946,4,193.75,423.0,32
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-21,0,0,0,0,Europe,0,2,130.75,-473.0,0
Unknown,Philippines,12.879721,121.774017,2020-05-31,18086,957,3909,13220,Western Pacific,36172,5,4652.25,18086.0,2952
Shanxi,China,37.5777,112.2922,2020-06-28,198,0,198,0,Western Pacific,396,6,4689.25,-17888.0,198
Unknown,Uruguay,-32.5228,-55.7658,2020-04-05,406,6,104,296,Americas,812,4,4672.5,208.0,98
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-21,11,1,0,10,Europe,22,4,4675.25,-395.0,-1
Unknown,Venezuela,6.4238,-66.5897,2020-04-23,311,10,126,175,Americas,622,4,231.5,300.0,116
Liaoning,China,41.2956,122.6085,2020-06-25,154,2,147,5,Western Pacific,308,6,220.5,-157.0,145
Chongqing,China,30.0572,107.874,2020-05-18,579,6,573,0,Western Pacific,1158,5,263.75,425.0,567
Unknown,Estonia,58.5953,25.0136,2020-04-08,1185,24,72,1089,Europe,2370,4,557.25,606.0,48
Unknown,Benin,9.3077,2.3158,2020-02-07,0,0,0,0,Africa,0,2,479.5,-1185.0,0
Unknown,Lebanon,33.8547,35.8623,2020-06-26,1697,33,1144,520,Eastern Mediterranean,3394,6,865.25,1697.0,1111
Unknown,Qatar,25.3548,51.1839,2020-03-25,537,0,41,496,Eastern Mediterranean,1074,3,854.75,-1160.0,41
Unknown,Azerbaijan,40.1431,47.5769,2020-06-02,5935,71,3564,2300,Europe,11870,6,2042.25,5398.0,3493
Unknown,Equatorial Guinea,1.6508,10.2679,2020-02-27,0,0,0,0,Africa,0,2,2042.25,-5935.0,0
Unknown,Yemen,15.552727,48.516388,2020-02-06,0,0,0,0,Eastern Mediterranean,0,2,1618.0,0.0,0
Unknown,Grenada,12.1165,-61.679,2020-03-27,7,0,0,7,Americas,14,3,1485.5,7.0,0
Unknown,El Salvador,13.7942,-88.8965,2020-04-28,345,8,97,240,Americas,690,4,88.0,338.0,89
Unknown,Slovenia,46.1512,14.9955,2020-03-15,219,1,0,218,Europe,438,3,142.75,-126.0,-1
Unknown,Slovenia,46.1512,14.9955,2020-05-23,1468,106,1340,22,Europe,2936,5,509.75,1249.0,1234
Ontario,Canada,51.2538,-85.3232,2020-04-05,4354,119,0,4235,Americas,8708,4,1596.5,2886.0,-119
New Caledonia,France,-20.904305,165.618042,2020-04-05,18,0,1,17,Europe,36,4,1514.75,-4336.0,1
Unknown,Cabo Verde,16.5388,-23.0418,2020-07-24,2220,22,1216,982,Africa,4440,7,2015.0,2202.0,1194
Unknown,Nicaragua,12.865416,-85.207229,2020-02-17,0,0,0,0,Americas,0,2,1648.0,-2220.0,0
Unknown,Central African Republic,6.6111,20.9394,2020-01-30,0,0,0,0,Africa,0,1,559.5,0.0,0
Yukon,Canada,64.2823,-135.0,2020-04-21,11,0,0,11,Americas,22,4,557.75,11.0,0
Unknown,Burkina Faso,12.2383,-1.5616,2020-05-14,773,51,592,130,Africa,1546,5,196.0,762.0,541
Unknown,Timor-Leste,-8.874217,125.727539,2020-02-08,0,0,0,0,South-East Asia,0,2,196.0,-773.0,0
Unknown,Colombia,4.5709,-74.2973,2020-03-02,0,0,0,0,Americas,0,3,196.0,0.0,0
Unknown,Finland,61.92411,25.748151,2020-06-08,7001,323,5800,878,Europe,14002,6,1943.5,7001.0,5477
Unknown,San Marino,43.9424,12.4578,2020-03-13,80,5,0,75,Europe,160,3,1770.25,-6921.0,-5
Unknown,Hungary,47.1625,19.5033,2020-03-24,187,9,21,157,Europe,374,3,1817.0,107.0,12
Tasmania,Australia,-42.8821,147.3272,2020-04-17,180,7,67,106,Western Pacific,360,4,1862.0,-7.0,60
Unknown,Algeria,28.0339,1.6596,2020-02-22,0,0,0,0,Africa,0,2,111.75,-180.0,0
Unknown,Chad,15.4542,18.7322,2020-04-08,10,0,2,8,Africa,20,4,94.25,10.0,2
Unknown,Somalia,5.152149,46.199616,2020-06-21,2779,90,782,1907,Eastern Mediterranean,5558,6,742.25,2769.0,692
